"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"21751825648","Justin Trudeau","It's time to help more Canadians find an affordable place to live. Hear the highlights of my plan:","2015-09-09T18:01:29+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153706619820649/","21751825648_10153706619820649",1585,129,586
"21751825648","Justin Trudeau","C'est le temps d'aider plus de Canadiens à trouver un logement abordable. Voici les points saillants de mon plan :","2015-09-09T18:01:29+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153706624010649/","21751825648_10153706624010649",358,20,82
"21751825648","Justin Trudeau","Our plan to invest in affordable housing will make a positive difference for the middle class and those working to join it.","2015-09-09T12:59:08+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153706109750649/?type=3","21751825648_10153706109750649",2119,173,366
"21751825648","Justin Trudeau","Notre plan d'investissement dans les logements abordables apportera un changement positif pour la classe moyenne, et celles et ceux qui travaillent fort pour en faire partie.","2015-09-09T12:59:00+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153706110750649/?type=3","21751825648_10153706110750649",138,11,26
"21751825648","Justin Trudeau","Thank you New Brunswick for the warm welcome, and for working so hard for Real Change!","2015-09-08T23:38:52+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153705071860649/?type=3","21751825648_10153705072695649",4887,222,336
"21751825648","Justin Trudeau","Merci aux néo-brunswickois pour l’accueil chaleureux et votre engagement à changer ensemble!","2015-09-08T23:38:44+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153705073130649/?type=3","21751825648_10153705074065649",462,16,45
"21751825648","Justin Trudeau","We'll make EI work better for Canadians so that people can get back on their feet in tough economic times. Add your name to support our plan: http://lpc.ca/anvt","2015-09-08T19:08:34+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153704572460649/?type=3","21751825648_10153704572460649",1156,92,274
"21751825648","Justin Trudeau","Nous améliorerons l'assurance-emploi pour qu’elle puisse mieux aider les Canadiens en période économique difficile. Ajoutez votre nom si vous appuyez notre plan : http://lpc.ca/anvz","2015-09-08T19:08:34+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153704573230649/?type=3","21751825648_10153704573230649",265,21,68
"21751825648","Justin Trudeau","Ran into Beth in Amherst, Nova Scotia. We first met at Stampede and now her photo is on our bus!","2015-09-08T15:25:28+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153704186095649/?type=3","21751825648_10153704186095649",2436,78,107
"21751825648","Justin Trudeau","Now we're flying! Let me give you an exclusive first look inside the Liberal campaign plane.","2015-09-08T00:25:20+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153702979065649/","21751825648_10153702979065649",2823,344,719
"21751825648","Justin Trudeau","Voyez en exclusivité les coulisses de notre avion de campagne que nous avons inauguré ce matin.","2015-09-08T00:25:10+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153702990775649/","21751825648_10153702990775649",355,33,103
"21751825648","Justin Trudeau","Wheels up! We're ready to bring Real Change across the country. / Prêts au décollage! C'est le temps de Changer Ensemble partout au pays.","2015-09-07T14:35:47+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153701701360649/?type=3","21751825648_10153701702495649",4150,288,536
"21751825648","Justin Trudeau","From my open letter to Stephen Harper, Thomas Mulcair and Elizabeth May on the refugee crisis in Syria:

The tragic humanitarian crisis in Syria has broken the hearts of Canadians across the country and the global community at large. We know that Canada can, and must, do more to offer safe haven to the men, women, and children who are seeking asylum from persecution and displacement.

Municipal and provincial leaders have already taken action, as have many Canadians. It is time for us, as federal leaders, to step up and do more. As of October 19th, there will be a government with a new mandate to address this crisis, but we cannot stand idly by in the meantime.

Canadians rightly expect more from their leaders. That is why I am proposing that we sit down in collaboration to discuss the best course of action for Canada going forward, and develop a concrete plan for the weeks and months ahead. We must put partisanship aside and avoid becoming mired in the
politics of this crisis. 

We have a responsibility to expand our current refugee targets. Let us work together to ensure we are doing all we can to help Syrian refugees who are so desperately seeking safety in Canada.","2015-09-07T12:32:40+0000","status",NA,"21751825648_10153701538200649",6038,921,1027
"21751825648","Justin Trudeau","Catch up on what you might have missed from week 5 of the campaign with this exclusive footage!","2015-09-07T01:33:02+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153700660040649/","21751825648_10153700660040649",873,52,201
"21751825648","Justin Trudeau","Vous avez manqué quelque chose de la semaine 5 de la campagne? Rattrapez-vous en regardant cette vidéo exclusive!","2015-09-07T01:32:47+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153700671875649/","21751825648_10153700671875649",261,11,45
"21751825648","Justin Trudeau",NA,"2015-09-06T19:38:07+0000","event","https://www.facebook.com/events/879318555492011/","21751825648_10153700145570649",203,19,0
